year,month,month_numeric,date_stamp,usd_inr_interbank_open_rate,usd_inr_interbank_high_rate,usd_inr_interbank_low_rate,usd_inr_interbank_close_rate,usd_inr_rbi_reference_rate,released_on,updated_on,data_source,data_url
2021,February,2,2021-02-05,72.985,72.805,72.995,72.925,72.8986,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,February,2,2021-02-04,72.925,72.905,72.965,72.955,72.9152,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,February,2,2021-02-03,72.965,72.925,72.985,72.965,72.9396,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,February,2,2021-02-02,73.015,72.925,73.045,72.965,72.9805,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,February,2,2021-02-01,72.895,72.845,73.145,73.025,73.0189,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-29,73.005,72.935,73.025,72.955,72.9519,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-28,73.135,73.045,73.155,73.045,73.0674,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-27,72.915,72.785,72.935,72.925,72.8176,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-25,72.955,72.895,72.975,72.945,72.9297,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-22,73.035,72.975,73.095,72.985,73.038,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-21,72.965,72.935,73.025,72.995,72.9735,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-20,73.115,73.035,73.145,73.035,73.1251,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-19,73.155,73.145,73.315,73.175,73.1803,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-18,73.225,73.195,73.305,73.285,73.22,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-15,73.075,72.985,73.165,73.075,73.0243,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-14,73.185,72.945,73.185,73.045,73.1226,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-13,73.175,73.115,73.235,73.155,73.1546,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-12,73.425,73.245,73.455,73.265,73.3725,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-11,73.465,73.385,73.505,73.385,73.4511,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-08,73.395,73.245,73.455,73.245,73.3344,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-07,73.115,73.095,73.335,73.335,73.133,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-06,73.175,73.055,73.195,73.105,73.139,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-05,73.165,73.085,73.275,73.185,73.1086,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-04,72.935,72.915,73.035,73.025,73.0115,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,January,1,2021-01-01,73.095,73.035,73.125,73.125,73.0328,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-31,73.145,73.015,73.175,73.075,73.0536,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-30,73.355,73.265,73.365,73.315,73.2839,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-29,73.435,73.355,73.445,73.435,73.3669,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-28,73.515,73.465,73.615,73.515,73.5886,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-24,73.665,73.525,73.675,73.545,73.5838,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-23,73.895,73.735,73.905,73.775,73.8132,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-22,73.945,73.835,73.955,73.845,73.8879,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-21,73.755,73.645,73.845,73.785,73.6498,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-18,73.565,73.505,73.575,73.565,73.5146,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-17,73.535,73.385,73.605,73.605,73.4336,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-16,73.475,73.475,73.615,73.575,73.5209,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-15,73.645,73.595,73.675,73.645,73.6532,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-14,73.635,73.485,73.635,73.585,73.5417,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-11,73.655,73.565,73.705,73.655,73.5914,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-10,73.695,73.635,73.785,73.665,73.6684,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-09,73.585,73.515,73.615,73.565,73.5882,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-08,73.835,73.525,73.835,73.525,73.7613,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-07,73.805,73.705,73.965,73.905,73.7657,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-04,73.815,73.715,73.815,73.805,73.7413,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-03,73.805,73.695,73.965,73.905,73.8938,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-02,73.465,73.435,73.835,73.805,73.6501,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,December,12,2020-12-01,73.965,73.445,73.965,73.685,73.5083,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-27,73.805,73.765,74.085,74.055,73.7983,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-26,73.835,73.765,73.895,73.895,73.8262,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-25,73.985,73.875,74.015,73.915,73.9762,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-24,74.105,73.875,74.105,74.015,73.9752,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-23,74.135,74.045,74.225,74.105,74.1409,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-20,74.135,74.095,74.215,74.165,74.1598,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-19,74.295,74.225,74.335,74.275,74.2555,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-18,74.495,74.095,74.525,74.195,74.3629,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-17,74.445,74.375,74.635,74.465,74.5087,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-13,74.615,74.465,74.705,74.605,74.6713,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-12,74.455,74.385,74.755,74.655,74.45,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-11,74.235,74.195,74.425,74.385,74.2529,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-10,74.055,74.025,74.325,74.185,74.2116,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-09,73.955,73.825,74.185,74.175,73.9258,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-06,73.995,73.885,74.235,74.205,74.0535,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-05,74.345,74.255,74.425,74.395,74.2677,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-04,74.785,74.575,74.875,74.745,74.6915,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-03,74.335,74.255,74.415,74.415,74.326,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,November,11,2020-11-02,74.415,74.275,74.455,74.435,74.322,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-29,74.035,73.945,74.165,74.105,73.9732,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-28,73.705,73.655,73.945,73.875,73.765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-27,73.945,73.715,73.945,73.715,73.7487,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-26,73.785,73.695,73.885,73.855,73.7331,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-23,73.645,73.475,73.665,73.625,73.578,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-22,73.765,73.535,73.785,73.535,73.6557,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-21,73.415,73.375,73.645,73.585,73.4546,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-20,73.375,73.295,73.535,73.465,73.3337,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-19,73.385,73.355,73.425,73.375,73.4189,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-16,73.425,73.275,73.425,73.345,73.383,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-15,73.325,73.225,73.425,73.385,73.2677,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-14,73.395,73.295,73.465,73.305,73.4558,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-13,73.405,73.325,73.425,73.365,73.379,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-12,73.105,73.055,73.315,73.275,73.1351,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-09,73.185,73.025,73.265,73.145,73.2103,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-08,73.305,73.215,73.355,73.245,73.2943,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-07,73.515,73.295,73.565,73.345,73.3603,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-06,73.165,73.155,73.525,73.455,73.3684,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-05,73.175,73.065,73.425,73.295,73.264,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,October,10,2020-10-01,73.595,73.055,73.615,73.155,73.3834,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-30,73.815,73.705,73.865,73.775,73.7978,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-29,73.785,73.765,73.915,73.855,73.8521,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-25,73.755,73.585,73.775,73.615,73.7297,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-24,73.825,73.765,73.965,73.915,73.9246,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-23,73.585,73.505,73.645,73.575,73.6273,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-22,73.495,73.395,73.655,73.585,73.4951,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-21,73.435,73.265,73.435,73.385,73.3164,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-18,73.475,73.175,73.555,73.455,73.297,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-17,73.745,73.645,73.785,73.655,73.7021,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-16,73.695,73.475,73.785,73.525,73.7451,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-15,73.375,73.315,73.735,73.655,73.4169,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-14,73.395,73.265,73.615,73.485,73.383,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-11,73.485,73.405,73.625,73.545,73.4737,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-10,73.445,73.155,73.505,73.465,73.3541,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-09,73.675,73.475,73.825,73.535,73.6728,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-08,73.625,73.395,73.645,73.605,73.4272,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-07,73.155,73.035,73.445,73.345,73.2831,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-04,73.375,73.025,73.475,73.145,73.338,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-03,73.215,73.215,73.495,73.475,73.356,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-02,73.055,72.905,73.135,73.035,73.0126,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,September,9,2020-09-01,73.235,72.755,73.235,72.865,72.8204,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-31,73.245,73.245,73.695,73.615,73.5951,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-28,73.845,73.285,73.875,73.405,73.3528,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-27,74.295,73.815,74.365,73.815,74.3263,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-26,74.315,74.245,74.455,74.305,74.3541,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-25,74.175,74.175,74.515,74.325,74.3952,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-24,74.905,74.285,74.915,74.315,74.8282,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-21,74.975,74.845,74.975,74.845,74.8755,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-20,74.985,74.935,75.045,75.035,75.0062,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-19,74.695,74.685,74.945,74.825,74.7608,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-18,74.775,74.735,74.915,74.765,74.819,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-17,74.875,74.795,74.915,74.895,74.8464,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-14,74.845,74.745,74.945,74.905,74.7721,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-13,74.825,74.795,74.945,74.845,74.8369,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-12,74.775,74.775,74.945,74.835,74.8286,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-07,75.055,74.925,75.055,74.935,74.9556,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-06,74.815,74.785,74.965,74.935,74.8591,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-05,74.935,74.835,74.945,74.945,74.9086,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-04,75.155,74.995,75.175,75.055,75.0894,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,August,8,2020-08-03,74.895,74.885,75.035,75.015,74.9789,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2020,July,7,2020-07-31,74.745,74.685,74.905,74.815,74.7722,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
