year,month,month_numeric,date_stamp,usd_inr_forward_cash_spot_in_paise,usd_inr_forward_cash_one_month_in_paise,usd_inr_forward_cash_three_months_in_paise,usd_inr_forward_cash_six_months_in_paise,usd_inr_forward_cash_twelve_months_in_paise,usd_inr_reference_rate_in_rs,released_on,updated_on,data_source,data_url
2025,August,8,2025-08-28,0.285,12.0,40.0,87.0,194.0,87.6559,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-26,0.555,13.0,41.0,89.0,196.0,87.7414,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-25,0.245,13.0,42.0,89.0,194.0,87.4174,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-22,0.855,13.0,41.0,87.0,188.0,87.4375,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-21,0.355,13.0,42.0,87.0,189.0,86.9741,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-20,0.275,13.0,42.0,87.0,189.0,87.0919,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-19,0.275,13.0,40.0,86.0,187.0,87.1756,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-18,0.265,13.0,39.0,84.0,185.0,87.4137,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-14,1.015,12.0,39.0,84.0,185.0,87.4852,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-13,0.26,12.0,39.0,83.0,184.0,87.6956,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-12,0.255,12.0,38.0,84.0,183.0,87.6726,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-11,0.305,13.0,38.0,83.0,184.0,87.5776,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-08,0.99,12.0,38.0,82.0,183.0,87.6196,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-07,0.355,12.0,38.0,81.0,182.0,87.6945,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-06,0.25,11.0,37.0,80.0,180.0,87.7,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-05,0.245,12.0,37.0,81.0,179.0,87.7917,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-04,0.275,13.0,38.0,81.0,180.0,87.5018,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,August,8,2025-08-01,0.905,14.0,38.0,78.0,172.0,87.3519,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-31,0.255,13.0,38.0,79.0,174.0,87.5544,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-30,0.255,14.0,40.0,82.0,178.0,87.2713,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-29,0.235,13.0,39.0,80.0,178.0,86.8417,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-28,0.23,14.0,40.0,82.0,180.0,86.551,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-25,0.74,13.0,39.0,81.0,178.0,86.5247,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-24,0.29,13.0,38.0,80.0,177.0,86.3301,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-23,0.31,12.0,38.0,80.0,177.0,86.3676,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-22,0.36,12.5,37.0,81.0,176.0,86.2581,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-21,0.31,13.0,36.0,78.0,174.0,86.2248,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-18,0.795,11.0,35.0,76.0,172.0,86.2007,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-17,0.305,11.0,35.0,74.0,170.0,85.9149,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-16,0.295,10.0,34.0,74.0,170.0,85.8051,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-15,0.245,11.0,33.0,76.0,171.0,85.8262,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-14,0.245,11.0,33.0,73.0,170.0,85.991,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-11,0.78,11.0,33.0,73.0,170.0,85.8536,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-10,0.31,10.0,32.0,72.0,168.0,85.578,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-09,0.215,10.0,33.0,72.0,168.0,85.7979,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-08,0.235,10.0,32.0,73.0,168.0,85.7188,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-07,0.195,11.0,34.0,75.0,172.0,85.815,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-04,0.0,10.0,35.0,76.0,173.0,85.3886,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-03,1.27,11.0,35.0,78.0,177.0,85.5121,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-02,0.255,10.0,35.0,76.0,172.0,85.6928,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,July,7,2025-07-01,0.215,11.0,35.0,76.0,171.0,85.6179,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-30,1.855,12.0,35.0,75.0,170.0,85.5439,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-27,1.025,11.0,35.0,75.0,169.0,85.5594,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-26,0.265,13.0,37.0,77.0,172.0,85.7528,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-25,0.295,13.0,39.0,79.0,172.0,85.8732,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-24,0.225,11.0,34.0,73.0,165.0,86.1043,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-23,0.245,11.0,35.0,74.0,166.0,86.808,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-20,0.775,11.0,35.0,74.0,165.0,86.6133,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-19,0.0,10.0,34.0,72.0,163.0,86.6994,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-18,0.465,10.0,33.0,69.0,160.0,86.303,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-17,0.245,9.0,32.0,68.0,159.0,86.0978,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-16,0.245,9.0,31.0,67.0,158.0,86.0242,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-13,0.655,10.0,33.0,70.0,163.0,86.0979,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-12,0.245,10.0,32.0,69.0,160.0,85.5353,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-11,0.245,10.0,32.0,68.0,159.0,85.4542,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-10,0.245,10.0,31.0,66.0,156.0,85.5949,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-09,0.235,9.0,30.0,65.0,154.0,85.4984,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-06,0.845,9.0,31.0,66.0,157.0,85.7883,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-05,0.305,11.0,35.0,73.0,165.0,85.773,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-04,0.345,12.0,37.0,75.0,165.0,85.9579,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-03,0.365,13.0,39.0,75.0,166.0,85.4576,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,June,6,2025-06-02,0.435,15.0,39.0,78.0,170.0,85.4353,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-30,1.515,14.0,40.0,78.0,168.0,85.4778,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-29,0.385,14.0,40.0,77.0,167.0,85.4976,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-28,0.395,16.0,42.0,80.0,172.0,85.6873,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-27,0.385,16.0,42.0,80.0,172.0,85.322,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-26,0.0,15.0,40.0,79.0,171.0,84.9004,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-23,1.605,14.0,41.0,80.0,172.0,85.6821,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-22,0.375,15.0,43.0,84.0,177.0,85.6653,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-21,0.375,14.0,42.0,82.0,177.0,85.5546,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-20,0.355,15.0,41.0,83.0,175.0,85.4582,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-19,0.335,16.0,43.0,84.0,178.0,85.491,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-16,1.025,16.0,45.0,86.0,180.0,85.5665,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-15,0.395,17.0,46.0,88.0,181.0,85.5871,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-14,0.335,17.0,47.0,88.0,179.0,85.2982,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-13,0.485,18.0,50.0,93.0,184.0,84.8888,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-09,1.895,20.0,53.0,98.0,196.0,85.6438,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-08,0.545,18.5,51.0,98.0,201.5,84.8642,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-07,0.435,17.0,49.0,91.0,187.0,84.5715,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-06,0.395,18.0,48.0,90.5,184.0,84.5436,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-05,0.525,18.5,49.0,90.5,185.0,84.2369,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,May,5,2025-05-02,1.695,19.0,52.0,96.0,193.0,83.8568,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-30,1.775,20.0,52.0,97.0,194.0,85.0535,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-29,0.53,20.0,54.0,97.0,196.0,85.2005,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-28,0.625,20.0,53.0,98.0,196.0,85.198,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-25,1.345,19.0,50.0,93.0,189.0,85.5788,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-24,0.475,18.0,48.0,90.0,184.0,85.5085,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-23,0.435,18.0,47.0,88.0,181.0,85.4372,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-22,0.445,18.0,47.0,86.0,178.0,85.1003,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-21,0.495,17.0,47.0,87.0,179.0,85.1622,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-17,1.525,17.0,48.0,90.0,183.0,85.5703,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-16,0.605,19.0,50.0,95.0,192.0,85.6464,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-15,0.505,20.0,50.0,93.0,191.0,85.6905,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-11,2.055,18.0,48.0,93.0,194.0,86.1441,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-09,0.875,20.0,52.0,99.0,203.0,86.6171,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-08,0.535,23.0,55.0,102.0,203.0,85.9085,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-07,0.885,22.0,56.0,103.0,207.0,85.8087,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-04,2.105,21.0,55.0,102.0,202.0,85.2281,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2025,April,4,2025-04-03,0.555,23.0,57.0,102.0,194.0,85.6468,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
